2, 6415, Note_off_c, 0, 63, 64
2, 6416, Note_on_c, 0, 72, 68
2, 6418, Note_on_c, 0, 75, 73
2, 6437, Note_off_c, 0, 67, 64
2, 6453, Note_off_c, 0, 48, 64
2, 6476, Note_off_c, 0, 72, 64
2, 6485, Note_off_c, 0, 58, 64
2, 6486, Note_on_c, 0, 67, 68
2, 6544, Note_on_c, 0, 76, 84
2, 6548, Note_on_c, 0, 64, 62
2, 6567, Control_c, 0, 64, 0
2, 6568, Note_off_c, 0, 75, 64
2, 6571, Note_off_c, 0, 67, 64
2, 6615, Note_off_c, 0, 43, 64
2, 6643, Note_on_c, 0, 45, 66
2, 6672, Control_c, 0, 64, 127
2, 6712, Note_on_c, 0, 53, 45
2, 6718, Note_on_c, 0, 67, 45
2, 6731, Note_off_c, 0, 76, 64
2, 6735, Note_off_c, 0, 64, 64
2, 6779, Note_on_c, 0, 69, 52
2, 6780, Note_on_c, 0, 60, 22
2, 6846, Note_on_c, 0, 72, 51
2, 6848, Note_on_c, 0, 79, 66
2, 6869, Note_off_c, 0, 69, 64
2, 6871, Note_off_c, 0, 67, 64
2, 6916, Note_off_c, 0, 53, 64
2, 6930, Note_on_c, 0, 69, 50
2, 6955, Note_off_c, 0, 60, 64
2, 6985, Note_off_c, 0, 72, 64
2, 6990, Control_c, 0, 64, 0
2, 6992, Note_on_c, 0, 77, 43
2, 6998, Note_off_c, 0, 79, 64
2, 6999, Note_on_c, 0, 65, 55
2, 7007, Note_off_c, 0, 69, 64
2, 7053, Note_off_c, 0, 45, 64
2, 7068, Note_on_c, 0, 43, 67
2, 7120, Control_c, 0, 64, 127
2, 7156, Note_on_c, 0, 52, 54
2, 7158, Note_on_c, 0, 63, 66
2, 7172, Note_off_c, 0, 77, 64
2, 7179, Note_off_c, 0, 65, 64
2, 7224, Note_on_c, 0, 60, 21
2, 7225, Note_on_c, 0, 67, 60
2, 7259, Note_off_c, 0, 52, 64
2, 7276, Note_on_c, 0, 75, 74
2, 7280, Note_on_c, 0, 72, 51
2, 7292, Note_off_c, 0, 67, 64
2, 7321, Note_off_c, 0, 63, 64
2, 7338, Note_off_c, 0, 72, 64
2, 7352, Note_on_c, 0, 67, 46
2, 7420, Control_c, 0, 64, 0
2, 7424, Note_on_c, 0, 64, 81
2, 7428, Note_on_c, 0, 76, 68
2, 7435, Note_off_c, 0, 67, 64
2, 7446, Note_off_c, 0, 75, 64
2, 7449, Note_off_c, 0, 60, 64
2, 7513, Note_off_c, 0, 43, 64
2, 7525, Note_on_c, 0, 45, 88
2, 7563, Note_off_c, 0, 64, 64
2, 7580, Note_on_c, 0, 64, 73
2, 7584, Note_on_c, 0, 53, 45
2, 7603, Control_c, 0, 64, 127
2, 7608, Note_off_c, 0, 76, 64
2, 7660, Note_on_c, 0, 69, 48
2, 7660, Note_on_c, 0, 60, 32
2, 7723, Note_off_c, 0, 53, 64
2, 7753, Note_on_c, 0, 72, 60
2, 7757, Note_on_c, 0, 76, 50
2, 7771, Note_off_c, 0, 69, 64
2, 7824, Note_off_c, 0, 72, 64
2, 7825, Note_on_c, 0, 69, 45
2, 7878, Control_c, 0, 64, 0
2, 7882, Note_off_c, 0, 60, 64
2, 7890, Note_off_c, 0, 64, 64
2, 7891, Note_off_c, 0, 69, 64
2, 7897, Note_on_c, 0, 65, 69
2, 7903, Note_on_c, 0, 77, 57
2, 7917, Note_off_c, 0, 76, 64
2, 7962, Note_off_c, 0, 45, 64
2, 7976, Note_on_c, 0, 66, 80
2, 7981, Note_on_c, 0, 47, 58
2, 7992, Note_off_c, 0, 65, 64
2, 8028, Note_on_c, 0, 55, 31
2, 8038, Control_c, 0, 64, 127
2, 8096, Note_on_c, 0, 71, 60
2, 8098, Note_off_c, 0, 77, 64
2, 8139, Note_off_c, 0, 55, 64
2, 8160, Note_on_c, 0, 62, 36
2, 8192, Note_on_c, 0, 78, 55
2, 8192, Note_on_c, 0, 74, 40
2, 8193, Note_off_c, 0, 71, 64
2, 8234, Note_off_c, 0, 74, 64
2, 8272, Note_on_c, 0, 71, 64
2, 8303, Control_c, 0, 64, 0
2, 8317, Note_off_c, 0, 62, 64
2, 8332, Note_off_c, 0, 66, 64
2, 8340, Note_off_c, 0, 71, 64
2, 8344, Note_on_c, 0, 79, 32
2, 8347, Note_on_c, 0, 67, 76
2, 8362, Note_off_c, 0, 78, 64
2, 8389, Note_off_c, 0, 47, 64
2, 8422, Note_on_c, 0, 48, 73
2, 8424, Note_on_c, 0, 68, 91
2, 8437, Note_off_c, 0, 67, 64
2, 8460, Control_c, 0, 64, 127
2, 8488, Note_on_c, 0, 55, 66
2, 8536, Note_on_c, 0, 72, 66
2, 8554, Note_off_c, 0, 79, 64
2, 8568, Note_on_c, 0, 64, 38
2, 8630, Note_off_c, 0, 55, 64
2, 8633, Note_off_c, 0, 72, 64
2, 8636, Note_on_c, 0, 76, 37
2, 8640, Note_on_c, 0, 80, 73
2, 8690, Note_off_c, 0, 76, 64
2, 8709, Note_on_c, 0, 72, 75
2, 8726, Control_c, 0, 64, 0
2, 8760, Note_on_c, 0, 81, 84
2, 8760, Note_on_c, 0, 69, 68
2, 8764, Note_off_c, 0, 68, 64
2, 8783, Note_off_c, 0, 72, 64
2, 8790, Note_off_c, 0, 64, 64
2, 8790, Note_off_c, 0, 80, 64
2, 8826, Note_off_c, 0, 48, 64
2, 8848, Note_on_c, 0, 70, 93
2, 8849, Note_on_c, 0, 50, 73
2, 8850, Note_off_c, 0, 69, 64
2, 8877, Control_c, 0, 64, 127
2, 8928, Note_on_c, 0, 55, 73
2, 8948, Note_on_c, 0, 74, 69
2, 8975, Note_off_c, 0, 81, 64
2, 9008, Note_on_c, 0, 65, 43
2, 9010, Note_off_c, 0, 70, 64
2, 9027, Note_off_c, 0, 74, 64
2, 9051, Note_on_c, 0, 82, 48
2, 9052, Note_on_c, 0, 77, 72
2, 9083, Note_off_c, 0, 55, 64
2, 9113, Note_on_c, 0, 74, 76
2, 9120, Note_off_c, 0, 77, 64
2, 9174, Control_c, 0, 64, 0
2, 9186, Note_on_c, 0, 83, 75
2, 9190, Note_on_c, 0, 71, 51
2, 9194, Note_off_c, 0, 74, 64
2, 9196, Note_off_c, 0, 65, 64
2, 9201, Note_off_c, 0, 82, 64
2, 9259, Note_off_c, 0, 50, 64
2, 9281, Note_on_c, 0, 52, 104
2, 9328, Control_c, 0, 64, 127
2, 9346, Note_on_c, 0, 74, 84
2, 9348, Note_on_c, 0, 60, 60
2, 9359, Note_off_c, 0, 83, 64
2, 9363, Note_off_c, 0, 71, 64
2, 9400, Note_on_c, 0, 67, 57
2, 9403, Note_on_c, 0, 76, 66
2, 9448, Note_off_c, 0, 67, 64
2, 9472, Note_on_c, 0, 86, 62
2, 9472, Note_on_c, 0, 79, 61
2, 9477, Note_off_c, 0, 60, 64
2, 9484, Note_off_c, 0, 76, 64
2, 9487, Note_off_c, 0, 74, 64
2, 9533, Note_on_c, 0, 76, 73
2, 9579, Note_off_c, 0, 79, 64
2, 9596, Note_on_c, 0, 84, 76
2, 9598, Control_c, 0, 64, 0
2, 9603, Note_on_c, 0, 72, 72
